Date,City,Visitors
2025-04-24,Barcelona,3
2025-04-24,Budapest,0
2025-04-24,Madrid,0
2025-04-24,Vienna,0
2025-04-24,Florence,0
2025-04-24,London,1
2025-04-24,Munich,1
2025-04-24,Amsterdam,0
2025-04-24,Paris,0
2025-04-24,Brussels,0
2025-04-24,Lisbon,1
2025-04-24,Milan,0
2025-04-25,Paris,0
2025-04-25,Zurich,1
2025-04-25,Brussels,0
2025-04-25,Milan,0
2025-04-25,Dublin,0
2025-04-25,Berlin,1
2025-04-25,Prague,0
2025-04-25,Rome,1
2025-04-25,Budapest,0
2025-04-25,Barcelona,3
2025-04-25,Vienna,0
2025-04-25,Florence,0
2025-04-25,Madrid,0
2025-04-25,London,1
2025-04-25,Munich,1
2025-04-25,Amsterdam,0
2025-04-25,Lisbon,1
2025-04-26,Berlin,1
2025-04-26,Prague,0
2025-04-26,Dublin,0
2025-04-26,Zurich,1
2025-04-26,Brussels,0
2025-04-26,Rome,1
2025-04-26,Milan,0
2025-04-26,Budapest,0
2025-04-26,Barcelona,3
2025-04-26,Vienna,0
2025-04-26,Lisbon,1
2025-04-26,Amsterdam,0
2025-04-26,Munich,1
2025-04-26,London,1
2025-04-26,Paris,0
2025-04-26,Florence,0
2025-04-26,Madrid,0
2025-04-27,Milan,0
2025-04-27,Barcelona,3
2025-04-27,Dublin,0
2025-04-27,Berlin,1
2025-04-27,Prague,0
2025-04-27,Zurich,1
2025-04-27,Brussels,0
2025-04-27,Rome,1
2025-04-27,Budapest,0
2025-04-27,Madrid,0
2025-04-27,Vienna,0
2025-04-27,Florence,0
2025-04-27,London,1
2025-04-27,Munich,1
2025-04-27,Amsterdam,0
2025-04-27,Paris,0
2025-04-27,Lisbon,1
2025-04-28,Rome,1
2025-04-28,Prague,0
2025-04-28,Berlin,1
2025-04-28,Brussels,0
2025-04-28,Milan,0
2025-04-28,Barcelona,3
2025-04-28,Dublin,0
2025-04-28,Budapest,0
2025-04-28,Zurich,1
2025-04-28,Vienna,0
2025-04-28,Paris,0
2025-04-28,Amsterdam,0
2025-04-28,Munich,1
2025-04-28,Lisbon,1
2025-04-28,Madrid,0
2025-04-28,Florence,0
2025-04-28,London,1
2025-04-29,Brussels,0
2025-04-29,Budapest,0
2025-04-29,Dublin,0
2025-04-29,Berlin,1
2025-04-29,Prague,0
2025-04-29,Zurich,1
2025-04-29,Rome,1
2025-04-29,Barcelona,3
2025-04-29,Milan,0
2025-04-29,Lisbon,1
2025-04-29,Florence,0
2025-04-29,Madrid,0
2025-04-29,London,1
2025-04-29,Munich,1
2025-04-29,Amsterdam,0
2025-04-29,Paris,0
2025-04-29,Vienna,0
2025-04-30,Milan,0
2025-04-30,Brussels,0
2025-04-30,Dublin,0
2025-04-30,Berlin,1
2025-04-30,Prague,0
2025-04-30,Zurich,1
2025-04-30,Rome,1
2025-04-30,Barcelona,3
2025-04-30,Budapest,0
2025-04-30,Vienna,0
2025-04-30,Florence,0
2025-04-30,Madrid,0
2025-04-30,London,1
2025-04-30,Munich,1
2025-04-30,Amsterdam,0
2025-04-30,Paris,0
2025-04-30,Lisbon,1
2025-05-01,Brussels,0
2025-05-01,Milan,0
2025-05-01,Dublin,0
2025-05-01,Berlin,1
2025-05-01,Prague,0
2025-05-01,Zurich,1
2025-05-01,Rome,1
2025-05-01,Barcelona,3
2025-05-01,Budapest,0
2025-05-01,Lisbon,1
2025-05-01,Florence,0
2025-05-01,Madrid,0
2025-05-01,London,1
2025-05-01,Munich,1
2025-05-01,Amsterdam,0
2025-05-01,Paris,0
2025-05-01,Vienna,0
2025-05-02,Budapest,0
2025-05-02,Berlin,1
2025-05-02,Prague,0
2025-05-02,Zurich,1
2025-05-02,Rome,1
2025-05-02,Barcelona,3
2025-05-02,Lisbon,1
2025-05-02,Milan,0
2025-05-02,Florence,0
2025-05-02,Madrid,0
2025-05-02,London,1
2025-05-02,Munich,0
2025-05-02,Amsterdam,0
2025-05-02,Paris,0
2025-05-02,Dublin,0
2025-05-02,Vienna,0
2025-05-02,Brussels,0
2025-05-03,Paris,0
2025-05-03,Amsterdam,0
2025-05-03,Brussels,0
2025-05-03,Milan,0
2025-05-03,Dublin,0
2025-05-03,Berlin,1
2025-05-03,Zurich,1
2025-05-03,Rome,1
2025-05-03,Barcelona,3
2025-05-03,Prague,0
2025-05-03,Lisbon,1
2025-05-03,Vienna,0
2025-05-03,Florence,0
2025-05-03,Madrid,0
2025-05-03,London,1
2025-05-03,Munich,0
2025-05-03,Budapest,0
2025-05-04,Rome,1
2025-05-04,Brussels,0
2025-05-04,Milan,0
2025-05-04,Dublin,0
2025-05-04,Berlin,1
2025-05-04,Prague,0
2025-05-04,Zurich,1
2025-05-04,Barcelona,3
2025-05-04,Madrid,0
2025-05-04,Lisbon,1
2025-05-04,Vienna,0
2025-05-04,Florence,0
2025-05-04,London,1
2025-05-04,Munich,0
2025-05-04,Amsterdam,0
2025-05-04,Paris,0
2025-05-04,Budapest,0
2025-05-05,Rome,1
2025-05-05,Brussels,0
2025-05-05,Milan,0
2025-05-05,Dublin,0
2025-05-05,Berlin,1
2025-05-05,Prague,0
2025-05-05,Zurich,1
2025-05-05,Barcelona,3
2025-05-05,Madrid,0
2025-05-05,Lisbon,1
2025-05-05,Vienna,0
2025-05-05,Florence,0
2025-05-05,London,1
2025-05-05,Munich,0
2025-05-05,Amsterdam,0
2025-05-05,Paris,0
2025-05-05,Budapest,0
2025-05-06,Brussels,0
2025-05-06,Milan,0
2025-05-06,Dublin,0
2025-05-06,Berlin,1
2025-05-06,Prague,0
2025-05-06,Zurich,1
2025-05-06,Rome,1
2025-05-06,Barcelona,3
2025-05-06,Budapest,0
2025-05-06,Vienna,0
2025-05-06,Florence,0
2025-05-06,Madrid,0
2025-05-06,London,1
2025-05-06,Munich,0
2025-05-06,Amsterdam,0
2025-05-06,Paris,0
2025-05-06,Lisbon,1
2025-05-07,Rome,1
2025-05-07,Brussels,0
2025-05-07,Milan,0
2025-05-07,Dublin,0
2025-05-07,Berlin,1
2025-05-07,Prague,0
2025-05-07,Zurich,1
2025-05-07,Barcelona,3
2025-05-07,Paris,0
2025-05-07,Lisbon,1
2025-05-07,Vienna,0
2025-05-07,Florence,0
2025-05-07,Madrid,0
2025-05-07,London,1
2025-05-07,Munich,0
2025-05-07,Amsterdam,0
2025-05-07,Budapest,0
2025-05-08,Brussels,0
2025-05-08,Milan,0
2025-05-08,Dublin,0
2025-05-08,Berlin,1
2025-05-08,Prague,0
2025-05-08,Zurich,1
2025-05-08,Rome,1
2025-05-08,Barcelona,3
2025-05-08,Budapest,0
2025-05-08,Lisbon,1
2025-05-08,Vienna,0
2025-05-08,Florence,0
2025-05-08,Madrid,0
2025-05-08,London,1
2025-05-08,Munich,0
2025-05-08,Amsterdam,0
2025-05-08,Paris,0
2025-05-09,Milan,0
2025-05-09,Dublin,0
2025-05-09,Berlin,1
2025-05-09,Prague,0
2025-05-09,Brussels,0
2025-05-09,Zurich,1
2025-05-09,Rome,1
2025-05-09,Barcelona,3
2025-05-09,Madrid,0
2025-05-09,Lisbon,1
2025-05-09,Vienna,0
2025-05-09,Florence,0
2025-05-09,London,1
2025-05-09,Munich,0
2025-05-09,Amsterdam,0
2025-05-09,Paris,0
2025-05-09,Budapest,0
2025-05-10,Dublin,0
2025-05-10,Berlin,1
2025-05-10,Prague,0
2025-05-10,Zurich,1
2025-05-10,Rome,1
2025-05-10,Barcelona,3
2025-05-10,Budapest,0
2025-05-10,Madrid,0
2025-05-10,Vienna,0
2025-05-10,Florence,0
2025-05-10,London,1
2025-05-10,Munich,0
2025-05-10,Amsterdam,0
2025-05-10,Paris,0
2025-05-10,Brussels,0
2025-05-10,Lisbon,1
2025-05-10,Milan,0
2025-05-11,Lisbon,1
2025-05-11,Brussels,0
2025-05-11,Milan,0
2025-05-11,Dublin,0
2025-05-11,Berlin,1
2025-05-11,Prague,0
2025-05-11,Rome,1
2025-05-11,Barcelona,3
2025-05-11,Budapest,0
2025-05-11,Zurich,1
2025-05-11,Florence,0
2025-05-11,Madrid,0
2025-05-11,London,1
2025-05-11,Munich,0
2025-05-11,Amsterdam,0
2025-05-11,Paris,0
2025-05-11,Vienna,0
2025-05-12,Zurich,1
2025-05-12,Amsterdam,0
2025-05-12,Brussels,0
2025-05-12,Milan,0
2025-05-12,Dublin,0
2025-05-12,Berlin,1
2025-05-12,Prague,0
2025-05-12,Rome,1
2025-05-12,Paris,0
2025-05-12,Budapest,0
2025-05-12,Lisbon,1
2025-05-12,Vienna,0
2025-05-12,Florence,0
2025-05-12,Madrid,0
2025-05-12,London,1
2025-05-12,Munich,0
2025-05-12,Barcelona,3
2025-05-13,Brussels,0
2025-05-13,Milan,0
2025-05-13,Dublin,0
2025-05-13,Berlin,1
2025-05-13,Prague,0
2025-05-13,Zurich,1
2025-05-13,Rome,1
2025-05-13,Barcelona,3
2025-05-13,Budapest,0
2025-05-13,Lisbon,1
2025-05-13,Vienna,0
2025-05-13,Florence,0
2025-05-13,Madrid,0
2025-05-13,London,1
2025-05-13,Munich,0
2025-05-13,Amsterdam,0
2025-05-13,Paris,0
2025-05-14,Brussels,0
2025-05-14,Milan,0
2025-05-14,Dublin,0
2025-05-14,Berlin,1
2025-05-14,Prague,0
2025-05-14,Zurich,1
2025-05-14,Rome,1
2025-05-14,Amsterdam,0
2025-05-14,Budapest,0
2025-05-14,Lisbon,1
2025-05-14,Vienna,0
2025-05-14,Florence,0
2025-05-14,Madrid,0
2025-05-14,London,1
2025-05-14,Munich,0
2025-05-14,Paris,0
2025-05-14,Barcelona,3
2025-05-15,Rome,1
2025-05-15,Brussels,0
2025-05-15,Milan,0
2025-05-15,Berlin,1
2025-05-15,Prague,0
2025-05-15,Zurich,1
2025-05-15,Barcelona,3
2025-05-15,Dublin,0
2025-05-15,Lisbon,1
2025-05-15,Paris,0
2025-05-15,Budapest,0
2025-05-15,Munich,0
2025-05-15,Amsterdam,0
2025-05-15,Madrid,0
2025-05-15,Vienna,0
2025-05-15,Florence,0
2025-05-15,London,1
2025-05-16,Brussels,0
2025-05-16,Milan,0
2025-05-16,Dublin,0
2025-05-16,Berlin,1
2025-05-16,Prague,0
2025-05-16,Rome,1
2025-05-16,Barcelona,3
2025-05-16,Zurich,1
2025-05-16,Lisbon,1
2025-05-16,Vienna,0
2025-05-16,Florence,0
2025-05-16,Madrid,0
2025-05-16,London,1
2025-05-16,Munich,0
2025-05-16,Amsterdam,0
2025-05-16,Paris,0
2025-05-16,Budapest,0
2025-05-17,Brussels,0
2025-05-17,Milan,0
2025-05-17,Dublin,0
2025-05-17,Berlin,1
2025-05-17,Prague,0
2025-05-17,Zurich,1
2025-05-17,Rome,1
2025-05-17,Lisbon,1
2025-05-17,Budapest,0
2025-05-17,Barcelona,3
2025-05-17,Paris,0
2025-05-17,Amsterdam,0
2025-05-17,Florence,0
2025-05-17,London,1
2025-05-17,Madrid,0
2025-05-17,Vienna,0
2025-05-17,Munich,0
2025-05-18,Dublin,0
2025-05-18,Berlin,1
2025-05-18,Prague,0
2025-05-18,Zurich,1
2025-05-18,Rome,1
2025-05-18,Milan,0
2025-05-18,Barcelona,3
2025-05-18,Lisbon,1
2025-05-18,Vienna,0
2025-05-18,Madrid,0
2025-05-18,London,1
2025-05-18,Munich,0
2025-05-18,Amsterdam,0
2025-05-18,Paris,0
2025-05-18,Budapest,0
2025-05-18,Florence,0
2025-05-18,Brussels,0
2025-05-19,Amsterdam,0
2025-05-19,Paris,0
2025-05-19,Brussels,0
2025-05-19,Milan,0
2025-05-19,Dublin,0
2025-05-19,Berlin,1
2025-05-19,Prague,0
2025-05-19,Zurich,1
2025-05-19,Budapest,0
2025-05-19,Barcelona,3
2025-05-19,Lisbon,1
2025-05-19,Vienna,0
2025-05-19,Florence,0
2025-05-19,Madrid,0
2025-05-19,London,1
2025-05-19,Rome,1
2025-05-19,Munich,0
2025-05-20,Brussels,0
2025-05-20,Milan,0
2025-05-20,Dublin,0
2025-05-20,Berlin,1
2025-05-20,Prague,0
2025-05-20,Zurich,1
2025-05-20,Rome,1
2025-05-20,Barcelona,3
2025-05-20,Budapest,0
2025-05-20,Lisbon,1
2025-05-20,Vienna,0
2025-05-20,Florence,0
2025-05-20,Madrid,0
2025-05-20,London,1
2025-05-20,Munich,0
2025-05-20,Amsterdam,0
2025-05-20,Paris,0
2025-05-21,Brussels,0
2025-05-21,Milan,0
2025-05-21,Dublin,0
2025-05-21,Berlin,1
2025-05-21,Prague,0
2025-05-21,Zurich,1
2025-05-21,Rome,1
2025-05-21,Paris,0
2025-05-21,Budapest,0
2025-05-21,Lisbon,1
2025-05-21,Vienna,0
2025-05-21,Florence,0
2025-05-21,Madrid,0
2025-05-21,London,1
2025-05-21,Munich,0
2025-05-21,Amsterdam,0
2025-05-21,Barcelona,3
2025-05-22,Brussels,0
2025-05-22,Milan,0
2025-05-22,Berlin,1
2025-05-22,Prague,0
2025-05-22,Zurich,1
2025-05-22,Barcelona,3
2025-05-22,Dublin,0
2025-05-22,Lisbon,1
2025-05-22,Budapest,0
2025-05-22,Paris,0
2025-05-22,Amsterdam,0
2025-05-22,Munich,0
2025-05-22,Rome,1
2025-05-22,Madrid,0
2025-05-22,Vienna,0
2025-05-22,London,1
2025-05-22,Florence,0
2025-05-23,Amsterdam,0
2025-05-23,Brussels,0
2025-05-23,Milan,0
2025-05-23,Dublin,0
2025-05-23,Paris,0
2025-05-23,Prague,0
2025-05-23,Rome,1
2025-05-23,Berlin,1
2025-05-23,Budapest,0
2025-05-23,Lisbon,1
2025-05-23,Vienna,0
2025-05-23,Florence,0
2025-05-23,Madrid,0
2025-05-23,London,1
2025-05-23,Munich,0
2025-05-23,Barcelona,3
2025-05-23,Zurich,1
2025-05-24,Rome,1
2025-05-24,Brussels,0
2025-05-24,Milan,0
2025-05-24,Dublin,0
2025-05-24,Berlin,1
2025-05-24,Prague,0
2025-05-24,Zurich,1
2025-05-24,Budapest,0
2025-05-24,Lisbon,1
2025-05-24,Barcelona,3
2025-05-24,Paris,0
2025-05-24,Amsterdam,0
2025-05-24,Florence,0
2025-05-24,London,1
2025-05-24,Madrid,0
2025-05-24,Vienna,0
2025-05-24,Munich,0
2025-05-25,Brussels,0
2025-05-25,Milan,0
2025-05-25,Dublin,0
2025-05-25,Berlin,1
2025-05-25,Prague,0
2025-05-25,Zurich,1
2025-05-25,Rome,1
2025-05-25,Budapest,0
2025-05-25,Lisbon,1
2025-05-25,Vienna,0
2025-05-25,Madrid,0
2025-05-25,London,1
2025-05-25,Munich,0
2025-05-25,Amsterdam,0
2025-05-25,Paris,0
2025-05-25,Barcelona,3
2025-05-25,Florence,0
2025-05-26,Milan,0
2025-05-26,Paris,0
2025-05-26,Dublin,0
2025-05-26,Berlin,1
2025-05-26,Prague,0
2025-05-26,Zurich,1
2025-05-26,Rome,1
2025-05-26,Barcelona,3
2025-05-26,Brussels,0
2025-05-26,Budapest,0
2025-05-26,Vienna,0
2025-05-26,Florence,0
2025-05-26,Madrid,0
2025-05-26,London,1
2025-05-26,Munich,0
2025-05-26,Amsterdam,0
2025-05-26,Lisbon,1
2025-05-27,Amsterdam,0
2025-05-27,Paris,0
2025-05-27,Prague,0
2025-05-27,Brussels,0
2025-05-27,Milan,0
2025-05-27,Dublin,0
2025-05-27,Berlin,1
2025-05-27,Zurich,1
2025-05-27,Rome,1
2025-05-27,Barcelona,3
2025-05-27,Lisbon,1
2025-05-27,Vienna,0
2025-05-27,Florence,0
2025-05-27,Madrid,0
2025-05-27,London,1
2025-05-27,Munich,0
2025-05-27,Budapest,0
2025-05-28,Zurich,1
2025-05-28,Rome,1
2025-05-28,Berlin,1
2025-05-28,Prague,0
2025-05-28,Milan,0
2025-05-28,Brussels,0
2025-05-28,Barcelona,3
2025-05-28,Dublin,0
2025-05-28,Budapest,0
2025-05-28,Madrid,0
2025-05-28,Vienna,0
2025-05-28,Florence,0
2025-05-28,London,1
2025-05-28,Munich,0
2025-05-28,Amsterdam,0
2025-05-28,Paris,0
2025-05-28,Lisbon,1
2025-05-29,Barcelona,3
2025-05-29,Brussels,0
2025-05-29,Milan,0
2025-05-29,Dublin,0
2025-05-29,Berlin,1
2025-05-29,Prague,0
2025-05-29,Zurich,1
2025-05-29,Rome,1
2025-05-29,Budapest,0
2025-05-29,London,1
2025-05-29,Vienna,0
2025-05-29,Florence,0
2025-05-29,Madrid,0
2025-05-29,Munich,0
2025-05-29,Amsterdam,0
2025-05-29,Paris,0
2025-05-29,Lisbon,1
2025-05-30,Brussels,0
2025-05-30,Barcelona,3
2025-05-30,Milan,0
2025-05-30,Dublin,0
2025-05-30,Berlin,1
2025-05-30,Zurich,1
2025-05-30,Rome,1
2025-05-30,Budapest,0
2025-05-30,Prague,0
2025-05-30,Vienna,0
2025-05-30,Florence,0
2025-05-30,Madrid,0
2025-05-30,London,1
2025-05-30,Munich,0
2025-05-30,Amsterdam,0
2025-05-30,Paris,0
2025-05-30,Lisbon,1
2025-05-31,Brussels,0
2025-05-31,Barcelona,3
2025-05-31,Dublin,0
2025-05-31,Berlin,1
2025-05-31,Prague,0
2025-05-31,Zurich,1
2025-05-31,Rome,1
2025-05-31,Budapest,0
2025-05-31,Milan,0
2025-05-31,Vienna,0
2025-05-31,Florence,0
2025-05-31,Madrid,0
2025-05-31,London,1
2025-05-31,Munich,0
2025-05-31,Amsterdam,0
2025-05-31,Paris,0
2025-05-31,Lisbon,1
2025-06-01,Brussels,0
2025-06-01,Dublin,0
2025-06-01,Berlin,1
2025-06-01,Prague,0
2025-06-01,Zurich,1
2025-06-01,Rome,1
2025-06-01,Barcelona,3
2025-06-01,Budapest,0
2025-06-01,Milan,0
2025-06-01,Vienna,0
2025-06-01,Paris,0
2025-06-01,Amsterdam,0
2025-06-01,Munich,0
2025-06-01,Lisbon,1
2025-06-01,Madrid,0
2025-06-01,Florence,0
2025-06-01,London,1
2025-06-02,Brussels,0
2025-06-02,Budapest,0
2025-06-02,Dublin,0
2025-06-02,Berlin,1
2025-06-02,Prague,0
2025-06-02,Zurich,1
2025-06-02,Rome,1
2025-06-02,Barcelona,3
2025-06-02,Milan,0
2025-06-02,Lisbon,1
2025-06-02,Florence,0
2025-06-02,Madrid,0
2025-06-02,London,0
2025-06-02,Munich,0
2025-06-02,Amsterdam,0
2025-06-02,Paris,0
2025-06-02,Vienna,0
2025-06-03,Milan,0
2025-06-03,Barcelona,3
2025-06-03,Dublin,0
2025-06-03,Berlin,1
2025-06-03,Prague,0
2025-06-03,Zurich,1
2025-06-03,Rome,1
2025-06-03,Budapest,0
2025-06-03,Brussels,0
2025-06-03,Vienna,0
2025-06-03,Florence,0
2025-06-03,Madrid,0
2025-06-03,London,0
2025-06-03,Munich,0
2025-06-03,Amsterdam,0
2025-06-03,Paris,0
2025-06-03,Lisbon,1
2025-06-04,Milan,0
2025-06-04,Dublin,0
2025-06-04,Berlin,1
2025-06-04,Prague,0
2025-06-04,Zurich,1
2025-06-04,Barcelona,3
2025-06-04,Budapest,0
2025-06-04,Lisbon,1
2025-06-04,Rome,1
2025-06-04,Florence,0
2025-06-04,Vienna,0
2025-06-04,Paris,0
2025-06-04,Amsterdam,0
2025-06-04,Brussels,0
2025-06-04,London,0
2025-06-04,Madrid,0
2025-06-04,Munich,0
2025-06-05,Milan,0
2025-06-05,Dublin,0
2025-06-05,Berlin,1
2025-06-05,Prague,0
2025-06-05,Zurich,1
2025-06-05,Rome,1
2025-06-05,Budapest,0
2025-06-05,Lisbon,1
2025-06-05,Florence,0
2025-06-05,Madrid,0
2025-06-05,London,0
2025-06-05,Brussels,0
2025-06-05,Munich,0
2025-06-05,Barcelona,3
2025-06-05,Vienna,0
2025-06-05,Paris,0
2025-06-05,Amsterdam,0
2025-06-06,Brussels,0
2025-06-06,Milan,0
2025-06-06,Dublin,0
2025-06-06,Berlin,1
2025-06-06,Prague,0
2025-06-06,Rome,1
2025-06-06,Barcelona,3
2025-06-06,Budapest,0
2025-06-06,Zurich,1
2025-06-06,Vienna,0
2025-06-06,Florence,0
2025-06-06,Madrid,0
2025-06-06,London,0
2025-06-06,Munich,0
2025-06-06,Amsterdam,0
2025-06-06,Paris,0
2025-06-06,Lisbon,1
2025-06-07,Rome,1
2025-06-07,Zurich,1
2025-06-07,Prague,0
2025-06-07,Brussels,0
2025-06-07,Dublin,0
2025-06-07,Milan,0
2025-06-07,Barcelona,3
2025-06-07,Berlin,1
2025-06-07,Budapest,0
2025-06-07,Munich,0
2025-06-07,Vienna,0
2025-06-07,Florence,0
2025-06-07,Madrid,0
2025-06-07,London,0
2025-06-07,Amsterdam,0
2025-06-07,Paris,0
2025-06-07,Lisbon,1
2025-06-08,Florence,0
2025-06-08,Madrid,0
2025-06-08,London,0
2025-06-08,Paris,0
2025-06-08,Amsterdam,0
2025-06-08,Vienna,0
2025-06-08,Munich,0
2025-06-08,Budapest,0
2025-06-08,Lisbon,1
2025-06-08,Brussels,0
2025-06-08,Rome,1
2025-06-08,Zurich,1
2025-06-08,Prague,0
2025-06-08,Berlin,1
2025-06-08,Dublin,0
2025-06-08,Milan,0
2025-06-08,Barcelona,3
2025-06-09,Rome,1
2025-06-09,Zurich,1
2025-06-09,Prague,0
2025-06-09,Milan,0
2025-06-09,Dublin,0
2025-06-09,Brussels,0
2025-06-09,Barcelona,3
2025-06-09,Berlin,1
2025-06-09,Budapest,0
2025-06-09,Lisbon,1
2025-06-09,Vienna,0
2025-06-09,Florence,0
2025-06-09,Madrid,0
2025-06-09,London,0
2025-06-09,Munich,0
2025-06-09,Amsterdam,0
2025-06-09,Paris,0
2025-06-10,Dublin,0
2025-06-10,Berlin,1
2025-06-10,Prague,0
2025-06-10,Zurich,1
2025-06-10,Milan,0
2025-06-10,Rome,1
2025-06-10,Barcelona,3
2025-06-10,Budapest,0
2025-06-10,London,0
2025-06-10,Vienna,0
2025-06-10,Florence,0
2025-06-10,Madrid,0
2025-06-10,Munich,0
2025-06-10,Amsterdam,0
2025-06-10,Paris,0
2025-06-10,Brussels,0
2025-06-10,Lisbon,1
2025-06-11,Zurich,1
2025-06-11,Brussels,0
2025-06-11,Milan,0
2025-06-11,Dublin,0
2025-06-11,Berlin,1
2025-06-11,Prague,0
2025-06-11,Rome,1
2025-06-11,Munich,0
2025-06-11,Budapest,0
2025-06-11,Lisbon,1
2025-06-11,Vienna,0
2025-06-11,Florence,0
2025-06-11,Madrid,0
2025-06-11,London,0
2025-06-11,Amsterdam,0
2025-06-11,Barcelona,3
2025-06-11,Paris,0
2025-06-12,Munich,0
2025-06-12,Amsterdam,0
2025-06-12,Paris,0
2025-06-12,Brussels,0
2025-06-12,Milan,0
2025-06-12,Dublin,0
2025-06-12,Prague,0
2025-06-12,Zurich,1
2025-06-12,Rome,1
2025-06-12,Berlin,1
2025-06-12,Budapest,0
2025-06-12,Lisbon,1
2025-06-12,Vienna,0
2025-06-12,Florence,0
2025-06-12,Madrid,0
2025-06-12,London,0
2025-06-12,Barcelona,3
2025-06-13,Rome,1
2025-06-13,Brussels,0
2025-06-13,Milan,0
2025-06-13,Dublin,0
2025-06-13,Berlin,1
2025-06-13,Prague,0
2025-06-13,Zurich,1
2025-06-13,Barcelona,3
2025-06-13,Florence,0
2025-06-13,Lisbon,1
2025-06-13,Vienna,0
2025-06-13,Madrid,0
2025-06-13,London,0
2025-06-13,Munich,0
2025-06-13,Amsterdam,0
2025-06-13,Paris,0
2025-06-13,Budapest,0
2025-06-14,Rome,1
2025-06-14,Brussels,0
2025-06-14,Milan,0
2025-06-14,Dublin,0
2025-06-14,Berlin,1
2025-06-14,Prague,0
2025-06-14,Zurich,1
2025-06-14,Barcelona,3
2025-06-14,Florence,0
2025-06-14,Lisbon,1
2025-06-14,Vienna,0
2025-06-14,Madrid,0
2025-06-14,London,0
2025-06-14,Munich,0
2025-06-14,Amsterdam,0
2025-06-14,Paris,0
2025-06-14,Budapest,0
2025-06-15,Brussels,0
2025-06-15,Milan,0
2025-06-15,Dublin,0
2025-06-15,Berlin,1
2025-06-15,Prague,0
2025-06-15,Zurich,1
2025-06-15,Rome,1
2025-06-15,Barcelona,3
2025-06-15,Lisbon,1
2025-06-15,Vienna,0
2025-06-15,Florence,0
2025-06-15,Madrid,0
2025-06-15,London,0
2025-06-15,Munich,0
2025-06-15,Amsterdam,0
2025-06-15,Paris,0
2025-06-15,Budapest,0
2025-06-16,Lisbon,1
2025-06-16,Vienna,0
2025-06-16,Florence,0
2025-06-16,Paris,0
2025-06-16,London,0
2025-06-16,Munich,0
2025-06-16,Amsterdam,0
2025-06-16,Madrid,0
2025-06-16,Barcelona,3
2025-06-16,Budapest,0
2025-06-16,Zurich,1
2025-06-16,Prague,0
2025-06-16,Berlin,1
2025-06-16,Dublin,0
2025-06-16,Milan,0
2025-06-16,Brussels,0
2025-06-16,Rome,1
2025-06-17,Brussels,0
2025-06-17,Milan,0
2025-06-17,Dublin,0
2025-06-17,Berlin,1
2025-06-17,Prague,0
2025-06-17,Zurich,1
2025-06-17,Rome,1
2025-06-17,Barcelona,3
2025-06-17,Lisbon,1
2025-06-17,Vienna,0
2025-06-17,Florence,0
2025-06-17,Madrid,0
2025-06-17,London,0
2025-06-17,Munich,0
2025-06-17,Amsterdam,0
2025-06-17,Paris,0
2025-06-17,Budapest,0
2025-06-18,Rome,1
2025-06-18,Brussels,0
2025-06-18,Milan,0
2025-06-18,Berlin,1
2025-06-18,Prague,0
2025-06-18,Zurich,1
2025-06-18,Barcelona,3
2025-06-18,Dublin,0
2025-06-18,Lisbon,1
2025-06-18,Vienna,0
2025-06-18,Florence,0
2025-06-18,Madrid,0
2025-06-18,London,0
2025-06-18,Munich,0
2025-06-18,Amsterdam,0
2025-06-18,Paris,0
2025-06-18,Budapest,0
2025-06-19,Brussels,0
2025-06-19,Milan,0
2025-06-19,Dublin,0
2025-06-19,Prague,0
2025-06-19,Zurich,1
2025-06-19,Rome,1
2025-06-19,Barcelona,3
2025-06-19,Berlin,1
2025-06-19,Lisbon,1
2025-06-19,Vienna,0
2025-06-19,Florence,0
2025-06-19,Madrid,0
2025-06-19,London,0
2025-06-19,Munich,0
2025-06-19,Amsterdam,0
2025-06-19,Paris,0
2025-06-19,Budapest,0
2025-06-20,Milan,0
2025-06-20,Dublin,0
2025-06-20,Berlin,1
2025-06-20,Prague,0
2025-06-20,Zurich,1
2025-06-20,Rome,1
2025-06-20,Barcelona,3
2025-06-20,Madrid,0
2025-06-20,Lisbon,1
2025-06-20,Vienna,0
2025-06-20,Florence,0
2025-06-20,London,0
2025-06-20,Munich,0
2025-06-20,Amsterdam,0
2025-06-20,Paris,0
2025-06-20,Budapest,0
2025-06-20,Brussels,0
2025-06-21,Paris,0
2025-06-21,Amsterdam,0
2025-06-21,Brussels,0
2025-06-21,Milan,0
2025-06-21,Dublin,0
2025-06-21,Berlin,1
2025-06-21,Zurich,1
2025-06-21,Rome,1
2025-06-21,Barcelona,3
2025-06-21,Prague,0
2025-06-21,Lisbon,1
2025-06-21,Vienna,0
2025-06-21,Florence,0
2025-06-21,Madrid,0
2025-06-21,London,0
2025-06-21,Munich,0
2025-06-21,Budapest,0
2025-06-22,Zurich,1
2025-06-22,Amsterdam,0
2025-06-22,Brussels,0
2025-06-22,Milan,0
2025-06-22,Dublin,0
2025-06-22,Berlin,1
2025-06-22,Prague,0
2025-06-22,Rome,1
2025-06-22,Paris,0
2025-06-22,Budapest,0
2025-06-22,Lisbon,1
2025-06-22,Vienna,0
2025-06-22,Florence,0
2025-06-22,Madrid,0
2025-06-22,London,0
2025-06-22,Munich,0
2025-06-22,Barcelona,3
2025-06-23,Brussels,0
2025-06-23,Milan,0
2025-06-23,Dublin,0
2025-06-23,Berlin,1
2025-06-23,Prague,0
